Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy,launch_year,launch_month,customer_tenure,recency,engagement_score,purchase_freq_scaled,avg_order_value_scaled,time_between_scaled,customer_tenure_scaled,recency_scaled,engagement_score_scaled,purchase_freq_standardized,avg_order_value_standardized,time_between_standardized,customer_tenure_standardized,recency_standardized,engagement_score_standardized,engagement_score_log,customer_tenure_group,engagement_category,recently_active,engagement_score_ma3
CUST_NV1E2A,PROD_LKAQHL,TRANS_0QLIH2,9,78.6,Home,86,Asia,0.97,8329.31,2022-10-18,2023-10-15,Fall,Evening,Email Campaign,2022,10,3,501,8,0.4444444444444444,0.3255904417893858,0.9642857142857144,0,0,0,-0.1729395167609637,-0.6028389381463259,1.5828383530982242,-1.2230488429397053,-0.9983572525489572,-0.527667306719115,2.1972245773362196,Medium,Low,Inactive,2.3913194399189233
CUST_6ZS0HX,PROD_YMKIG6,TRANS_FEJSB4,19,44.03,Electronics,34,Europe,0.59,4229.96,2021-12-30,2023-12-10,Winter,Afternoon,Discount,2021,12,4,445,25,1.0,0.1334815226451792,0.3452380952380952,0,0,0,1.6366190974585997,-1.2664104688457158,-0.5214240945520878,0.005405197779163,-1.5276152155359457,-0.2403238912042885,3.258096538021482,Medium,Medium,Inactive,2.3549196759305926
CUST_OW36RV,PROD_VBGJI4,TRANS_BVBC2Z,1,154.37,Home,74,South America,0.35,5298.98,2020-06-04,2023-10-24,Fall,Morning,Discount,2020,6,5,492,2,0.0,0.7466518477354821,0.8214285714285714,1,0,0,-1.620586408136614,0.8515670462648047,1.097239326717383,1.2338592384980311,-1.0834165680290089,-0.6290826298419949,1.0986122886681098,Loyal,Low,Inactive,2.184644468008596
CUST_B29PP4,PROD_Z5DG14,TRANS_I8WHX7,2,64.14,Electronics,17,North America,0.61,8431.15,2020-10-10,2023-11-02,Spring,Evening,Email Campaign,2020,10,5,483,8,0.0555555555555555,0.2452347874409557,0.1428571428571428,1,0,0,-1.439630546714658,-0.8803987973859319,-1.2093560485916128,1.2338592384980311,-1.1684758835090605,-0.527667306719115,2.1972245773362196,Loyal,Low,Inactive,2.1846444680085964
CUST_J1NKSW,PROD_OTE5ZB,TRANS_XFHP29,19,159.38,Home,17,Asia,0.91,7393.87,2021-03-08,2023-10-21,Winter,Morning,Email Campaign,2021,3,4,495,178,1.0,0.7744929146985273,0.1428571428571428,0,0,0,1.6366190974585997,0.9477340514370332,-1.2093560485916128,0.005405197779163,-1.0550634628689917,2.3457668484291494,5.187385805840755,Medium,High,Inactive,2.8277408906150203
CUST_YDTMCD,PROD_3W50T1,TRANS_1WH3JC,11,181.37,Sports,74,Asia,0.88,9348.07,2022-05-16,2023-07-20,Summer,Morning,Discount,2022,5,3,588,27,0.5555555555555556,0.8966935259794387,0.8214285714285714,0,0,0,0.1889722060829489,1.3698323436001687,1.097239326717383,-1.2230488429397053,-0.1761172029084576,-0.2065187834966619,3.332204510175204,Medium,Medium,Inactive,3.5722716311173848
CUST_CF5G9Y,PROD_YC20UH,TRANS_MQSP5Z,8,157.69,Electronics,80,Asia,0.95,932.78,2021-08-25,2023-09-15,Winter,Morning,Loyalty Program,2021,8,4,531,16,0.3888888888888889,0.7651014170602944,0.8928571428571429,0,0,0,-0.35389537818292,0.915294482826042,1.3400388399078036,0.005405197779163,-0.714826200948785,-0.3924468758886084,2.833213344056216,Medium,Medium,Inactive,3.7842678866907176
CUST_ZY3IOF,PROD_LJPGJT,TRANS_ULD4NS,18,86.41,Electronics,21,North America,0.08,1637.9,2022-04-04,2023-02-08,Summer,Morning,Email Campaign,2022,4,3,750,74,0.9444444444444444,0.3689913864962488,0.1904761904761904,0,0,0,1.4556632360366433,-0.4529259021393187,-1.0474897064646658,-1.2230488429397053,1.3549504757324726,0.5879012476325641,4.31748811353631,Medium,High,Inactive,3.494301989255902
CUST_LTJQFU,PROD_E4XF14,TRANS_AN8QBX,12,160.34,Home,48,South America,0.32,1368.98,2021-10-03,2023-01-04,Spring,Evening,Loyalty Program,2021,10,4,785,40,0.6111111111111112,0.7798277299249792,0.5119047619047619,0,0,0,0.3699280675049052,0.9661612620089576,0.0451081028922269,0.005405197779163,1.6857367025993402,0.0132144166029112,3.713572066704308,Medium,High,Inactive,3.621424508098937
CUST_Q4I6J4,PROD_DYG0B5,TRANS_7WQ1SD,16,110.6,Clothing,80,Europe,0.37,4734.11,2021-07-21,2023-12-13,Winter,Evening,Email Campaign,2021,7,4,442,22,0.8333333333333334,0.5034176160044456,0.8928571428571429,0,0,0,1.0937515131927305,0.0114014142511424,1.3400388399078036,0.005405197779163,-1.5559683206959627,-0.2910315527657285,3.1354942159291497,Medium,Medium,Inactive,3.7221847987232484
CUST_2CARVU,PROD_C1DSMB,TRANS_095261,19,99.6,Sports,71,Asia,0.77,4092.73,2020-12-17,2023-01-31,Summer,Afternoon,Loyalty Program,2020,12,5,758,27,1.0,0.4422895248680188,0.7857142857142857,1,0,0,1.6366190974585997,-0.1997437068854873,0.9758395701221726,1.2338592384980311,1.4305587561591853,-0.2065187834966619,3.332204510175204,Loyal,Medium,Inactive,3.3937569309362132
CUST_1GNMOM,PROD_8G2TUC,TRANS_QHN3DV,13,94.33,Clothing,83,North America,0.91,4816.78,2021-06-09,2023-01-03,Summer,Afternoon,Email Campaign,2021,6,4,786,15,0.6666666666666666,0.4130036121144761,0.9285714285714286,0,0,0,0.5508839289268616,-0.3009014149209453,1.461438596503014,0.005405197779163,1.6951877376526794,-0.4093494297424217,2.772588722239781,Medium,Medium,Inactive,3.0800958161147043
CUST_W62UDS,PROD_QDM1MC,TRANS_QUICPK,18,129.76,Home,17,South America,0.84,4568.97,2020-04-29,2023-07-12,Summer,Evening,Loyalty Program,2020,4,5,596,137,0.9444444444444444,0.6098916365657125,0.1428571428571428,1,0,0,1.4556632360366433,0.3791778252491265,-1.2093560485916128,1.2338592384980311,-0.100508922481745,1.6527621404228032,4.927253685157205,Loyal,High,Inactive,3.677348972524056
CUST_WYWP21,PROD_UHTSQZ,TRANS_PLKHUZ,15,131.52,Clothing,65,South America,0.37,7929.77,2021-11-21,2023-07-10,Winter,Evening,Loyalty Program,2021,11,4,598,30,0.7777777777777778,0.6196721311475409,0.7142857142857143,0,0,0,0.9127956517707744,0.4129610446309876,0.733040056931752,0.005405197779163,-0.0816068523750669,-0.1558111219352219,3.4339872044851463,Medium,Medium,Inactive,3.7112765372940366
CUST_JQBQ9H,PROD_P24VML,TRANS_CJL49O,6,60.49,Sports,69,Europe,0.21,4777.26,2022-01-06,2023-04-20,Spring,Afternoon,Email Campaign,2022,1,3,679,5,0.2777777777777778,0.2249513753820505,0.7619047619047619,0,0,0,-0.7158071010268326,-0.950460587581268,0.8949063990586991,-1.2230488429397053,0.6839269869453982,-0.5783749682805549,1.791759469228055,Medium,Low,Inactive,3.384333452956794
CUST_MO1Q2E,PROD_78ES8F,TRANS_U7EOP5,16,182.62,Clothing,16,Asia,0.9,7245.01,2020-02-02,2023-08-05,Summer,Evening,Discount,2020,2,5,572,183,0.8333333333333334,0.9036398999722144,0.1309523809523809,1,0,0,1.0937515131927305,1.3938261073656948,-1.2498226341233496,1.2338592384980311,-0.3273337637618829,2.430279617698216,5.214935757608986,Loyal,High,Inactive,3.480227477107388
CUST_UBV7PA,PROD_Y91C31,TRANS_FD7C92,2,135.17,Clothing,23,North America,0.08,9161.87,2020-06-15,2023-09-07,Spring,Morning,Email Campaign,2020,6,5,539,12,0.0555555555555555,0.6399555432064461,0.2142857142857142,1,0,0,-1.439630546714658,0.4830228348263234,-0.9665565354011922,1.2338592384980311,-0.6392179205220724,-0.4600570913038617,2.5649493574615367,Loyal,Low,Inactive,3.190548194766185
CUST_O9AXUX,PROD_FKW2KR,TRANS_JK25SJ,7,178.66,Home,39,North America,0.78,5120.23,2021-07-15,2023-01-07,Spring,Afternoon,Loyalty Program,2021,7,4,782,32,0.3333333333333333,0.8816337871631008,0.4047619047619047,0,0,0,-0.5348512396048763,1.317813863756508,-0.319091166893404,0.005405197779163,1.657383597439323,-0.1220060142275953,3.4965075614664802,Medium,Medium,Inactive,3.7587975588456604
CUST_YT26PJ,PROD_EA50QI,TRANS_DL1Y74,16,123.95,Home,18,South America,0.4,9440.64,2022-08-20,2023-11-08,Fall,Morning,Email Campaign,2022,8,3,477,110,0.8333333333333334,0.5776048902472909,0.1547619047619047,0,0,0,1.0937515131927305,0.2676548112669614,-1.168889463059876,-1.2230488429397053,-1.225182093829095,1.1963931863698436,4.709530201312334,Medium,High,Inactive,3.590329040080109
CUST_YWHB4T,PROD_CCSFPX,TRANS_P54U0J,9,174.86,Clothing,88,South America,0.09,3842.18,2021-10-21,2023-02-22,Fall,Morning,Loyalty Program,2021,10,4,736,18,0.4444444444444444,0.8605168102250625,0.988095238095238,0,0,0,-0.1729395167609637,1.2448728219093088,1.6637715241616975,0.005405197779163,1.2226359849857256,-0.3586417681809817,2.9444389791664403,Medium,Medium,Inactive,3.716825580648411
CUST_FCVU7Z,PROD_T7ONGO,TRANS_DH777B,4,183.68,Clothing,88,Asia,0.49,3241.1,2021-05-24,2023-10-16,Summer,Morning,Discount,2021,5,4,500,8,0.1666666666666666,0.9095304251180883,0.988095238095238,0,0,0,-1.0777188238707454,1.414172819038861,1.6637715241616975,0.005405197779163,-1.0078082876022962,-0.527667306719115,2.1972245773362196,Medium,Low,Inactive,3.2837312526049907
CUST_9Z7IT1,PROD_KU70KM,TRANS_VON2J1,13,97.25,Electronics,63,Asia,0.11,9898.25,2021-10-24,2023-12-24,Winter,Morning,Loyalty Program,2021,10,4,431,20,0.6666666666666666,0.4292303417616003,0.6904761904761905,0,0,0,0.5508839289268616,-0.2448519827646763,0.6521068858682785,0.005405197779163,-1.6599297062826923,-0.3248366604733551,3.044522437723423,Medium,Medium,Inactive,2.7287286647420204
CUST_L0UR3M,PROD_J49GGG,TRANS_YIVPN5,8,124.79,Sports,63,North America,0.87,7889.52,2021-11-23,2023-02-10,Fall,Afternoon,Discount,2021,11,4,748,16,0.3888888888888889,0.5822728535704362,0.6904761904761905,0,0,0,-0.35389537818292,0.283778620517395,0.6521068858682785,0.005405197779163,1.3360484056257944,-0.3924468758886084,2.833213344056216,Medium,Medium,Inactive,2.691653453038612
CUST_RHL4ZV,PROD_7GBAAU,TRANS_4FD5S8,5,128.88,Electronics,47,Europe,0.8,3641.81,2020-07-09,2023-05-06,Fall,Afternoon,Email Campaign,2020,7,5,663,14,0.2222222222222222,0.6050013892747984,0.5,1,0,0,-0.896762962448789,0.3622862155581962,0.0046415173604901,1.2338592384980311,0.5327104260919729,-0.426251983596235,2.70805020110221,Loyal,Medium,Inactive,2.861928660960609
CUST_D7SNA2,PROD_KHC82U,TRANS_X75C9X,14,151.06,Electronics,61,North America,0.49,2569.46,2020-05-22,2023-01-12,Summer,Evening,Discount,2020,5,5,777,35,0.7222222222222222,0.7282578494026118,0.6666666666666666,1,0,0,0.7318397903488179,0.7880315598136916,0.5711737148048049,1.2338592384980311,1.6101284221726275,-0.0712983526661553,3.58351893845611,Loyal,High,Inactive,3.041594161204838
CUST_F8G21U,PROD_MOKG1H,TRANS_IJEK44,14,176.98,Sports,83,Asia,0.75,6791.4,2021-02-20,2023-10-29,Winter,Morning,Loyalty Program,2021,2,4,487,30,0.7222222222222222,0.8722978605168101,0.9285714285714286,0,0,0,0.7318397903488179,1.285566245255641,1.461438596503014,0.005405197779163,-1.1306717432957043,-0.1558111219352219,3.4339872044851463,Medium,Medium,Inactive,3.241852114681148
CUST_Y5H0ET,PROD_SOGVMW,TRANS_R59PLL,2,77.22,Clothing,87,North America,0.29,1372.6,2020-01-23,2023-09-09,Fall,Morning,Discount,2020,1,5,537,2,0.0555555555555555,0.3179216449013614,0.9761904761904762,1,0,0,-1.439630546714658,-0.6293280533434666,1.623304938629961,1.2338592384980311,-0.6581199906287505,-0.6290826298419949,1.0986122886681098,Loyal,Low,Inactive,2.705372810536448
CUST_JKCIO9,PROD_6HRFRS,TRANS_UKFLEU,18,191.36,Electronics,14,North America,0.94,7122.41,2022-07-25,2023-12-15,Summer,Morning,Discount,2022,7,3,440,246,0.9444444444444444,0.9522089469297028,0.1071428571428571,0,0,0,1.4556632360366433,1.5615905036142534,-1.3307558051868231,-1.2230488429397053,-1.574870390802641,3.495140510488455,5.5093883366279774,Medium,High,Inactive,3.347329276593737
CUST_6P73KH,PROD_LRFXFS,TRANS_ZIISC8,11,21.45,Sports,74,North America,0.29,8576.46,2020-12-26,2023-12-28,Winter,Afternoon,Loyalty Program,2020,12,5,427,3,0.5555555555555556,0.0080022228396776,0.8214285714285714,1,0,0,0.1889722060829489,-1.6998338175061791,1.097239326717383,1.2338592384980311,-1.6977338464960487,-0.6121800759881816,1.3862943611198906,Loyal,Low,Inactive,2.664764995471985
CUST_V760Z8,PROD_19BXTQ,TRANS_9XT71R,11,53.18,Sports,83,Asia,0.31,9559.45,2020-08-12,2023-12-02,Summer,Afternoon,Discount,2020,8,5,453,7,0.5555555555555556,0.1843289802722978,0.9285714285714286,1,0,0,0.1889722060829489,-1.0907761180820648,1.461438596503014,1.2338592384980311,-1.4520069351092328,-0.5445698605729283,2.0794415416798357,Loyal,Low,Inactive,2.9917080798092273
CUST_XUGJJO,PROD_RTIQ6R,TRANS_MTJEI2,5,106.59,Sports,88,Asia,0.26,6349.01,2020-03-09,2023-04-19,Summer,Morning,Email Campaign,2020,3,5,680,6,0.2222222222222222,0.4811336482356209,0.988095238095238,1,0,0,-0.896762962448789,-0.0655705799086651,1.6637715241616975,1.2338592384980311,0.6933780219987373,-0.5614724144267416,1.9459101490553132,Loyal,Low,Inactive,1.8038820172850059
CUST_J9AV17,PROD_29W8HF,TRANS_4HBP3E,17,140.33,Electronics,55,North America,0.43,3390.78,2021-09-05,2023-09-26,Spring,Morning,Discount,2021,9,4,520,43,0.8888888888888888,0.6686301750486245,0.5952380952380952,0,0,0,1.2747073746146869,0.5820690916504156,0.3283742016143843,0.005405197779163,-0.8187875865355148,0.0639220781643512,3.784189633918261,Medium,High,Inactive,2.603180441551129
CUST_JFILXP,PROD_41RCND,TRANS_2JPWMR,7,184.96,Sports,6,South America,0.1,9266.6,2020-01-31,2023-06-12,Spring,Afternoon,Discount,2020,1,5,626,216,0.3333333333333333,0.9166435120866908,0.0119047619047619,1,0,0,-0.5348512396048763,1.4387424331347598,-1.6544884894407172,1.2338592384980311,0.1830221291184272,2.988063894874056,5.37989735354046,Loyal,High,Inactive,3.7033323788380037
CUST_WG6VFV,PROD_MISDA8,TRANS_ABF1B4,10,156.68,Clothing,20,North America,0.04,2565.27,2022-12-10,2023-06-17,Summer,Afternoon,Loyalty Program,2022,12,3,621,78,0.5,0.7594887468741317,0.1785714285714285,0,0,0,0.0080163446609926,0.8959075217034971,-1.0879562919964023,-1.2230488429397053,0.1357669538517318,0.6555114630478174,4.3694478524670215,Medium,High,Inactive,4.51117827997524
CUST_WA76US,PROD_83GSYD,TRANS_IKSCU2,1,66.08,Clothing,48,South America,0.71,8281.21,2021-03-13,2023-01-16,Summer,Evening,Loyalty Program,2021,3,4,773,1,0.0,0.2560155598777437,0.5119047619047619,0,0,0,-1.620586408136614,-0.8431604760218353,0.0451081028922269,0.005405197779163,1.572324281959271,-0.6459851836958083,0.6931471805599453,Medium,Low,Inactive,3.480830795522468
CUST_6DXPD1,PROD_VJVZLH,TRANS_RE35K3,19,30.08,Electronics,40,South America,0.17,290.37,2022-07-23,2023-09-28,Fall,Afternoon,Loyalty Program,2022,7,3,518,14,1.0,0.0559599888858015,0.4166666666666667,0,0,0,1.6366190974585997,-1.5341808724689872,-0.2786245813616672,-1.2230488429397053,-0.837689656642193,-0.426251983596235,2.70805020110221,Medium,Medium,Inactive,2.5902150780430517
CUST_VFC9WV,PROD_923N7V,TRANS_2PMUIN,12,111.62,Sports,46,South America,0.14,8975.75,2021-07-28,2023-09-07,Summer,Evening,Discount,2021,7,4,539,29,0.6111111111111112,0.5090858571825506,0.4880952380952381,0,0,0,0.3699280675049052,0.0309803254838119,-0.0358250681712465,0.005405197779163,-0.6392179205220724,-0.1727136757890352,3.4011973816621555,Medium,Medium,Inactive,2.2674649211080964
CUST_DFR0SS,PROD_AR690G,TRANS_KFHQ5Z,1,186.85,Home,34,South America,0.96,1947.01,2021-11-19,2023-11-04,Spring,Evening,Discount,2021,11,4,481,5,0.0,0.9271464295637676,0.3452380952380952,0,0,0,-1.620586408136614,1.475021003948235,-0.5214240945520878,0.005405197779163,-1.1873779536157387,-0.5783749682805549,1.791759469228055,Medium,Low,Inactive,2.6336690173307993
CUST_L90T1U,PROD_8WP2Q2,TRANS_1AE4NT,19,85.9,Electronics,80,Asia,0.86,5791.39,2021-05-24,2023-12-28,Fall,Afternoon,Email Campaign,2021,5,4,427,20,1.0,0.3661572659071964,0.8928571428571429,0,0,0,1.6366190974585997,-0.4627153577556532,1.3400388399078036,0.005405197779163,-1.6977338464960487,-0.3248366604733551,3.044522437723423,Medium,Medium,Inactive,2.74582642953787
CUST_MXMZA3,PROD_PY9JMT,TRANS_ALTAYT,3,164.99,Electronics,44,North America,0.32,4961.13,2020-07-06,2023-06-27,Summer,Morning,Discount,2020,7,5,611,11,0.1111111111111111,0.8056682411781051,0.4642857142857143,1,0,0,-1.2586746852927015,1.0554180632167147,-0.1167582392347201,1.2338592384980311,0.041256603318341,-0.476959645157675,2.4849066497880004,Loyal,Low,Inactive,2.4403961855798184
CUST_AMZC07,PROD_9HJ9QN,TRANS_9I0HQV,9,168.5,Sports,74,Asia,0.27,763.27,2022-11-03,2023-12-05,Winter,Evening,Email Campaign,2022,11,3,450,20,0.4444444444444444,0.8251736593498193,0.8214285714285714,0,0,0,-0.1729395167609637,1.122792551870312,1.097239326717383,-1.2230488429397053,-1.48036004026925,-0.3248366604733551,3.044522437723423,Medium,Medium,Inactive,2.8579838417449417
CUST_EJGM1M,PROD_W3ZS7U,TRANS_8Z6VL4,15,23.45,Electronics,37,South America,0.98,7074.23,2022-06-10,2023-04-26,Spring,Afternoon,Loyalty Program,2022,6,3,673,10,0.7777777777777778,0.0191164212281189,0.3809523809523809,0,0,0,0.9127956517707744,-1.6614437954813377,-0.4000243379568775,-1.2230488429397053,0.6272207766253638,-0.4938621990114883,2.3978952727983707,Medium,Low,Inactive,2.6424414534365908
CUST_9Y723Q,PROD_BZUSWG,TRANS_3TVTP8,15,28.03,Electronics,7,North America,0.81,1238.86,2020-04-27,2023-04-08,Spring,Afternoon,Email Campaign,2020,4,5,691,60,0.7777777777777778,0.0445679355376493,0.0238095238095238,1,0,0,0.9127956517707744,-1.57353064504445,-1.6140219039089805,1.2338592384980311,0.7973394075854671,0.3512654936791776,4.110873864173311,Loyal,High,Inactive,3.1844305248983615
CUST_X4MP3T,PROD_SIVZFW,TRANS_DNP6WM,17,143.05,Sports,34,Europe,0.82,2019.16,2021-05-07,2023-12-21,Fall,Morning,Discount,2021,5,4,434,72,0.8888888888888888,0.6837454848569047,0.3452380952380952,0,0,0,1.2747073746146869,0.6342795216042004,-0.5214240945520878,0.005405197779163,-1.631576601122675,0.5540961399249374,4.290459441148391,Medium,High,Inactive,3.5997428593733503
CUST_GDT6X2,PROD_W6BUVX,TRANS_1FNS45,8,24.33,Electronics,39,North America,0.83,1534.63,2022-09-16,2023-09-02,Winter,Afternoon,Loyalty Program,2022,9,3,544,5,0.3888888888888889,0.024006668519033,0.4047619047619047,0,0,0,-0.35389537818292,-1.6445521857904073,-0.319091166893404,-1.2230488429397053,-0.591962745255377,-0.5783749682805549,1.791759469228055,Medium,Low,Inactive,3.3976975915165784
CUST_PVQMTI,PROD_6TG0VX,TRANS_D8KJWI,13,162.79,Clothing,74,North America,0.84,7854.38,2021-05-19,2023-01-23,Winter,Evening,Discount,2021,5,4,766,29,0.6666666666666666,0.7934426229508196,0.8214285714285714,0,0,0,0.5508839289268616,1.0131890389893885,1.097239326717383,0.005405197779163,1.506167036585898,-0.1727136757890352,3.4011973816621555,Medium,Medium,Inactive,3.16113876401286
CUST_7VZS6V,PROD_WF4MBJ,TRANS_OLLOIM,4,155.03,Sports,48,North America,0.93,3436.17,2021-11-29,2023-07-18,Fall,Evening,Loyalty Program,2021,11,4,590,13,0.1666666666666666,0.7503195332036676,0.5119047619047619,0,0,0,-1.0777188238707454,0.8642357535330025,0.0451081028922269,0.005405197779163,-0.1572151328017795,-0.4431545374500483,2.6390573296152584,Medium,Medium,Inactive,2.6106713935018155
CUST_LD0MNF,PROD_7IG15C,TRANS_JQ1DIL,16,25.38,Home,11,Asia,0.96,9760.31,2021-07-25,2023-06-22,Fall,Afternoon,Loyalty Program,2021,7,4,616,37,0.8333333333333334,0.0298416226729646,0.0714285714285714,0,0,0,1.0937515131927305,-1.624397424227365,-1.4521555617820334,0.005405197779163,0.0885117785850364,-0.0374932449585287,3.6375861597263857,Medium,High,Inactive,3.225946957001259
CUST_49OH5P,PROD_BBQMKP,TRANS_GI9S0W,14,178.77,Electronics,51,North America,0.37,2660.19,2022-02-05,2023-02-11,Summer,Evening,Loyalty Program,2022,2,3,747,49,0.7222222222222222,0.8822450680744651,0.5476190476190477,0,0,0,0.7318397903488179,1.3199253149678745,0.1665078594874372,-1.2230488429397053,1.3265973705724552,0.1653374012872311,3.912023005428146,Medium,High,Inactive,3.396222164923256
CUST_QCB8ED,PROD_1DHUF6,TRANS_WEV5NP,3,84.83,Electronics,33,North America,0.32,7687.2,2021-08-23,2023-08-09,Summer,Evening,Email Campaign,2021,8,4,568,8,0.1111111111111111,0.3602111697693803,0.3333333333333333,0,0,0,-1.2586746852927015,-0.4832540195389437,-0.5618906800838246,0.005405197779163,-0.3651379039752391,-0.527667306719115,2.1972245773362196,Medium,Low,Inactive,3.248944580830243
CUST_DR86S5,PROD_FFYEYN,TRANS_JP0Z8S,16,113.15,Clothing,27,North America,0.53,8914.6,2022-02-22,2023-02-05,Winter,Afternoon,Discount,2022,2,3,753,67,0.8333333333333334,0.5175882189497082,0.2619047619047619,0,0,0,1.0937515131927305,0.0603486923328158,-0.8046901932742452,-1.2230488429397053,1.3833035808924898,0.4695833706558708,4.219507705176107,Medium,High,Inactive,3.442918429313483
CUST_DEKP1O,PROD_P7D6EI,TRANS_Y7NJT3,17,67.96,Electronics,70,North America,0.05,8147.56,2021-12-25,2023-04-05,Spring,Morning,Email Campaign,2021,12,4,694,17,0.8888888888888888,0.2664629063628785,0.7738095238095238,0,0,0,1.2747073746146869,-0.8070738553184842,0.9353729845904358,0.005405197779163,0.8256925127454843,-0.3755443220347951,2.8903717578961645,Medium,Medium,Inactive,3.1023680134694893
CUST_9GD606,PROD_9BTS2X,TRANS_MMWL5E,13,86.9,Clothing,35,South America,0.9,3147.02,2020-04-11,2023-03-22,Spring,Evening,Discount,2020,4,5,708,32,0.6666666666666666,0.371714365101417,0.3571428571428571,1,0,0,0.5508839289268616,-0.4435203467432324,-0.480957509020351,1.2338592384980311,0.9580070034922312,-0.1220060142275953,3.4965075614664802,Loyal,Medium,Inactive,3.5354623415129094
CUST_MXWLV3,PROD_GRURNA,TRANS_AB0K9O,13,105.53,Sports,68,Asia,0.5,2214.99,2020-03-15,2023-10-06,Fall,Morning,Loyalty Program,2020,3,5,510,20,0.6666666666666666,0.4752431230897471,0.75,1,0,0,0.5508839289268616,-0.0859172915818313,0.8544398135269623,1.2338592384980311,-0.9132979370689056,-0.3248366604733551,3.044522437723423,Loyal,Medium,Inactive,3.143800585695349
CUST_VXY3M6,PROD_KIXM13,TRANS_N5WJOO,8,36.37,Sports,40,Europe,0.42,362.04,2021-12-30,2023-05-03,Spring,Afternoon,Loyalty Program,2021,12,4,666,7,0.3888888888888889,0.0909141428174492,0.4166666666666667,0,0,0,-0.35389537818292,-1.41344425320086,-0.2786245813616672,0.005405197779163,0.5610635312519903,-0.5445698605729283,2.0794415416798357,Medium,Low,Inactive,2.873490513623239
CUST_9IU34F,PROD_M9HO08,TRANS_T82VUV,3,142.96,Home,56,Europe,0.28,583.37,2022-11-25,2023-11-22,Spring,Afternoon,Discount,2022,11,3,463,8,0.1111111111111111,0.6832453459294248,0.6071428571428571,0,0,0,-1.2586746852927015,0.6325519706130825,0.368840787146121,-1.2230488429397053,-1.357496584575842,-0.527667306719115,2.1972245773362196,Medium,Low,Inactive,2.440396185579819
